video_url,author_id,author_nickname,author_unique,music,caption
https://v16-webapp.tiktok.com/2d1e85a94e7f92b1f2bbd3ca9e717ba5/61e9e01c/video/tos/useast2a/tos-useast2a-ve-0068c003/0c819fd818da4d03a6d6753e66e53b0e/?a=1988&br=5586&bt=2793&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3FxO2g6ZjY6NzMzNzczM0ApZzs0ZTMzNWU7NzhmZjdlO2dsam9lcjRfNW9gLS1kMTZzczE0LWExXzYvXy4uX14yXi46Yw%3D%3D&vl=&vr=,6.87797E+18,eyo wassup,pradschapate,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6956236372961266437.mp3,#anzeige Tiktok do your thing.  #ad #foryou  Who remembers ?
https://v16-webapp.tiktok.com/ad850149b2029508ceed957f64e5e747/61e9e029/video/tos/useast2a/tos-useast2a-ve-0068c002/38cc86d9be024fb4b628fa594cd24dc6/?a=1988&br=1686&bt=843&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajpxaDl1c2VneTMzMzczM0ApM2k0ZjhnZTtpN2kzaGRoM2dkMGJjcDU1MDZfLS1jMTZzczMxYjViLWExL2A0NGNfXjI6Yw%3D%3D&vl=&vr=,6.72107E+18,Kaz Sawyer,kazsawyer456,,I trapped smoke inside of a container... Do you think that the smoke will still be there tomorrow?@bangenergy @bangenergy.ceo #bangenergy  #ad
https://v16-webapp.tiktok.com/f12b8eba0a7a4c9ce2f7d02c1194a813/61e9e026/video/tos/useast2a/tos-useast2a-ve-0068c003/f900a0dc822c43ae9e7c088cd68ab94e/?a=1988&br=3292&bt=1646&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3NwZ205NHBzdzMzNzczM0ApOjg7Mzs8NDs1NzxpZWU5O2dlZy42cWJnZDRfLS00MTZzc18vMmI1NS0yM2EvL2AtXjY6Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6867875275384883974.mp3,is this real life!!!?? my fave drink is now on the menu at @dunkin. order The Charli on the Dunkin app!!! link in bio. #CharliRunsOnDunkin #ad
https://v16-webapp.tiktok.com/bb8b512ae69c3bd1c64bcdad966ce134/61e9e024/video/tos/useast2a/tos-useast2a-ve-0068c003/dfcc63a4c3c148a998b3bb172b146f19/?a=1988&br=4104&bt=2052&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzhxdzQ5b255cjMzZjczM0ApNzw1NTVmZ2U6NzY5PGk3M2cyNXNmXzYwa19fLS0yMTZzczAvNi01Ly0xMjRhYGNhNGE6Yw%3D%3D&vl=&vr=,6.86165E+16,Zach King,zachking,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/1a54737648f74189aab178ae44ef5221,Hes really chill once you get to know him #TalkToAnimals See Dolittle in theaters Jan 17 #ad
https://v16-webapp.tiktok.com/f75572b119f9110aaff18d522c88bc2c/61e9e02a/video/tos/useast2a/tos-useast2a-ve-0068c004/458a5f0651584c1cb1f95f3999c9d4c6/?a=1988&br=2274&bt=1137&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3FkbHMzdnFkdzMzaTczM0ApO2Y5OzlkPDwzNzc0NzNkZWduZ15sMDAyZGFfLS0tMTZzczQ2LTQzMmAwY2JhNDYtLTM6Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6868304177135717125.mp3,#duet with @dunkin 1..2..3 with the caramel @patreeky #charlirunsondunkin #ad
https://v16-webapp.tiktok.com/9d7824be50f3e0191276bd128545b4a2/61e9e023/video/n/v0102/87d6ae32550b4c80b9abe5079bf1e296/?a=1988&br=2270&bt=1135&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajs3eXA8ZGx4cjMzaDgzM0ApM2U2ZGY7NWVlNzc4Z2Q7PGdjbmAxbzJgXl9fLS0tLzRzczBgNTBjXmItNTYzYi5gX2I6Yw%3D%3D&vl=&vr=,6.51096E+18,blackpinkofficial,bp_tiktok,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/1655305423443969.mp3,Come #danceAwesome with us! @Samsung #GalaxyA #Ad
https://v16-webapp.tiktok.com/318e847c4c7d2894d89aaebfeed8d097/61e9e02c/video/tos/useast2a/tos-useast2a-ve-0068c002/b1f471a50efb45f9b8363a916712ac36/?a=1988&br=1684&bt=842&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2tnNzo4PDk5eTMzZDczM0ApaGc0PDg0OTtkNzw6ZWY6N2dscDVha3Nia2NfLS02MTZzc18tLl9gMTBjNi0uNjE1LjE6Yw%3D%3D&vl=&vr=,6.74846E+18,Bella Poarch,bellapoarch,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6904715600401009414.mp3,Paca is always there to hold me up @popsockets #CreateYourOwn #Popsockets #HolidayBetter #HolidaysDeals #ad
https://v16-webapp.tiktok.com/73f05f7e760f34ddf4e2ec048fe79d10/61e9e023/video/tos/useast2a/tos-useast2a-pve-0068/cd87172385da49e980529e238f07c17d/?a=1988&br=1804&bt=902&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2c0N2tvOHU4dzMzNjczM0ApMzw5NDNoOTs8NzNpOTg5OWdyNWdrLmRlaGdfLS1iMTZzc19hNTIvL2E1YS4yNTZhYS46Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6874281101389794054.mp3,join me & choreographer @brianfriedmanofficial for a live virtual jazz funk class on 10/3 @breakthefloor Studios! #charlibreaksthefloor #ad
https://v16-webapp.tiktok.com/4aba26549cf2a0aca2cefc5ea920bc5a/61e9e021/video/tos/useast2a/tos-useast2a-ve-0068c002/8a446134c8df4c5b91f857caea77b9ba/?a=1988&br=3208&bt=1604&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajt0NXdnaDU6eTMzMzczM0ApaGdnOzVpO2RoN2hpaTc0OWctcm1kLWJqLmFfLS1jMTZzc182M2JiX2BeX2FhNC4xXjQ6Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,,i joined the #monclerbubbleup challenge are you ready to bubble up? @moncler #moncler #ad
https://v16-webapp.tiktok.com/3c48576fd16a1c31179641ee848565e8/61e9e018/video/tos/alisg/tos-alisg-pve-0037c001/a56a4b0c6e174ef2b08cdbb75165e6e9/?a=1988&br=3038&bt=1519&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amZyeXk6bGxreTMzaDczM0ApPGhmOjZpNDtpN2dpaDtoZmctcTVjMm9zMDFfLS0zMTRzczUyYzZhLy1gMWMzL2E1LTE6Yw%3D%3D&vl=&vr=,6.82596E+18,Manuel Mercuri,mercuri_88,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6893567157976828673.mp3,Brothers 11 #mercuri_88 #iphone #perte #neiperte #foryou #foryoupage #fyp #omg #wtf #brother #rifatta #viral #humor #comedy #fun #funny #xyzbca #ad
https://v16-webapp.tiktok.com/22ca2d28b02296d4faf6bb2bf094f6ce/61e9e021/video/tos/useast2a/tos-useast2a-ve-0068c004/6b9e178f6a1949c5a4aa835c603ebd0c/?a=1988&br=3780&bt=1890&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajM1Z2dmcGo3NjMzNzczM0ApODc6ZzQ6PDs6N2dkZGhnM2dtNS8zaS9iZzBgLS1kMTZzczJhNi5gYl5eLWBhMGIvYzI6Yw%3D%3D&vl=&vr=,1.06241E+17,Q Park,qpark,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6980388200963459846.mp3,They can't handle my cakes @bangenergy @bangenergy.ceo  #BangEnergy #ad
https://v16-webapp.tiktok.com/e1fd4b22065e4f8d9a426c3ce492c11c/61e9e023/video/tos/useast2a/tos-useast2a-pve-0068/17e297c364464e8a9c2a623e49b2f09f/?a=1988&br=5560&bt=2780&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2VqeTY6ZnU5ODMzNzczM0ApPGQ0ZmllZztnN2dpODVmOWdmaDJscjRvMGJgLS1kMTZzczQwMTYyYDYwNi4tYDYzXmM6Yw%3D%3D&vl=&vr=,3536030,BashTheEntertainer,bashtheentertainer,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015587600345975557.mp3,#ad When your playing #squidgame & Dj drops a Banger  @boohooman #ad #fyp  #bashtheentertainer
https://v16-webapp.tiktok.com/ea15abc0cbec507297c90ea5789aecfd/61e9e041/video/tos/useast2a/tos-useast2a-ve-0068c001/682c9400660644e3be48e43619c186db/?a=1988&br=1982&bt=991&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajZudTNtd2x1dzMzPDczM0ApZGYzZWc7Ozs2Nzo2ZTw1ZGdgYGRkcC1zYGlfLS0vMTZzc2FiMDM1MWA0YGI2Li1fMTU6Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6875789544810236678.mp3,wanted to share my invisalign journey and story with u guys!!! #ad #invisalignsmile #smilesquad @invisalign
https://v16-webapp.tiktok.com/6244941852df39fbdefb47edcf7de54d/61e9e04a/video/tos/useast2a/tos-useast2a-ve-0068c003/ca0fa912c0a64a209cdb319a6b143704/?a=1988&br=2802&bt=1401&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3l2OmtsO2tmdzMzZTczM0ApMzg2ODk3Z2RnN2U8PDc3OGc2cTJqZXBnbjBfLS1jMTZzcy00MjI1XzUzYTVeMWEuL2M6Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6865400471591324421.mp3,i got my #invisalign !!! #invisalignsmile #ad
https://v16-webapp.tiktok.com/348ccefcad38c15f7a992cc3fcff5bec/61e9e020/video/tos/useast2a/tos-useast2a-pve-0068/2008df4eac8744f882d2f7be2c8c30b8/?a=1988&br=2456&bt=1228&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajo1ZWlkOThueTMzNDczM0ApZDo7NzY7Zzs6Nzw6Z2U6OmdzcGFvYWtqa15fLS1fMTZzczYzYy01LzI1Nl4yMzAyYmA6Yw%3D%3D&vl=&vr=,6.74846E+18,Bella Poarch,bellapoarch,,I joined the #MonclerBubbleUp challenge  Are you ready to bubble up? @moncler #ad
https://v16-webapp.tiktok.com/0a90f179e1f82de17f7527b2a99c0766/61e9e023/video/tos/useast2a/tos-useast2a-ve-0068c002/c7823d44e2e24799b0f879d35d65ce9d/?a=1988&br=5476&bt=2738&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am9kdDh1czp3djMzOjczM0ApZWhlZGY2Mzs0NzplZjg1aGdiMGZkY2VgbV5fLS0uMTZzc2M2NF9jXl8tMzUtMGFhYDU6Yw%3D%3D&vl=&vr=,6.6134E+18,Dakota Olave,dakotaolave,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/bea0d698bb2342aebef905396feb88f4,I BROKE HIS #skateboard THEN GAVE HIM A BRAND #new ONEWHAT WOULD YOU SAY @fashionnova #fashionnovapartner #prank #public #park #ad #tiktok #fyp
https://v16-webapp.tiktok.com/2883df1ae3a759d4604510946595c124/61e9e023/video/tos/useast2a/tos-useast2a-ve-0068c004/f4d2bb84e98d46f6b07093c2b07c9720/?a=1988&br=2478&bt=1239&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzNkZnRrNzZlczMzZzczM0ApNmhmZmc1NmVpNzM4OGU4ZmctM2FiMHIuM3FfLS0yMTZzc2BgLS1iYmE0Y2FgYjE0NjE6Yw%3D%3D&vl=&vr=,6.63655E+18,Savanah Moss,savanahmosss,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/fbc2c96266cd4521bed1d10bd37795c6,Aw he thought I had one arm @fashionnova #TheSongOfUs #PlayByPlay #foryou #viral #MySkinandME #ad
https://v16-webapp.tiktok.com/4141008be0599cb3cf4bbf82c8a0095c/61e9e02a/video/tos/useast2a/tos-useast2a-pve-0068/8fd56d47a9854b85897b40649e32fa66/?a=1988&br=2002&bt=1001&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajl2dmQ8NW5rdzMzNzczM0ApZTppZDw7M2Q8N2g6ZDw0Z2dmXjYyazZrLmhfLS01MTZzcy4wMDNfNGIzNi5jMmEvXzE6Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6875044587866426117.mp3,join me & choreographer Travis Wall for a live virtual contemporary dance class on 10/3 at @breakthefloor Studios! #charlibreaksthefloor #ad
https://v16-webapp.tiktok.com/ba2be3fa716d1d3b412c83794c8c9ba1/61e9e02c/video/tos/useast2a/tos-useast2a-ve-0068/867e6e2aeff2446e9044ff167b06c108/?a=1988&br=2434&bt=1217&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anU6b2xwdnc7cDMzODczM0ApNTZnNjtlODxlNzM8ZzY6OWdscm5fbmpramxfLS1gMTZzc2FjL14xMC4tX2FiMTEuXl46Yw%3D%3D&vl=&vr=,6.86165E+16,Zach King,zachking,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1648143833688070.mp3,Even art gets hungry sometimes. Check out the @kindsnacks #KINDSimpleCrunchContest #ad
https://v16-webapp.tiktok.com/a0f688e60de8b18040bde5adfed24da1/61e9e020/video/tos/useast2a/tos-useast2a-ve-0068c001/fdc49e0480294ea7a13aeb397a610836/?a=1988&br=3108&bt=1554&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajV0NmQ8dHQ4dTMzOzczM0ApPGYzZTNmM2Q4N2ZmZjs2ZGcucGwyZW4xbzNfLS01MTZzczViNS5gNF82NV5iYy9gLWA6Yw%3D%3D&vl=&vr=,6.78086E+18,The D’Amelio Family,dameliofamilyofficial,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/81d88b4f96344936826991187b47f090,We know what were doing this Fridaywatching @thehighnotefilm #thehighnote #ad @dixiedamelio @charlidamelio @heididamelio @marcdamelio
https://v16-webapp.tiktok.com/3f74c1658c0afae25a460779fadeb9fd/61e9e015/video/tos/useast2a/tos-useast2a-ve-0068c003/3becdb3990cc4c5189fc66868c11c355/?a=1988&br=4868&bt=2434&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anlsNW4zdms4NDMzMzczM0ApOmloOGg8Z2RoN2VmNTg8NWdvNmVeMDBpc2VgLS1iMTZzc2E2MDMuMjRjNTZgXi1jYjI6Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6945218860228365061.mp3,"my @dunkin obsession...but make it merch!! coming tomorrow 3/30, 3pm est shopdunkin.com #ad"
https://v16-webapp.tiktok.com/53bcb5402b6895ee548bc0161629deea/61e9e02c/video/tos/useast2a/tos-useast2a-ve-0068c002/a2e2447330c34475b82ce5ea14a15fe9/?a=1988&br=2744&bt=1372&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=andkN3VuNW02NTMzNzczM0ApPDQ0N2Q7NTs8NzdmPDNkPGdsNF5paW00cDNgLS1kMTZzcy0zMTReXzU1Li02YjYwMjA6Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6957004058414549766.mp3,hi! order @dunkin on the @ubereats app and get $5 off your order of $10 or more see app for details #ad
https://v16-webapp.tiktok.com/abbd60a9fd6256102956b374324fa9db/61e9e019/video/tos/alisg/tos-alisg-pve-0037c001/e108029a08e047d3a1453e601d9c22a9/?a=1988&br=2324&bt=1162&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anRyPDl1ajU0eTMzOzczM0ApNzY0aWczNWQ3NzxkNTo5aGdzYC9jY2lrM2lfLS1gMTRzczYtNS81Xi5eNTQzXzEwYy06Yw%3D%3D&vl=&vr=,1.62029E+17,Adrian Kozakiewicz,insecthaus_adi,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6836210037292157701.mp3,Lifecycle of the Largest snail in the world !  Have you checked out my new hoodies in the bio already ?  #tiktok #ad
https://v16-webapp.tiktok.com/aee9f40c1b00fd555c5da0d7286e32a0/61e9e020/video/tos/useast2a/tos-useast2a-ve-0068/e03e5c6ac4b7431aadd5c2f5f903a0a2/?a=1988&br=4032&bt=2016&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anl4cm53ZXJzazMzPDczM0ApOzgzZGU6PDs8Nzg7OTxkNWdxZWRoYmFxX3JfLS1jMTZzczY0MmJhMjU0LjEtMDNeYmM6Yw%3D%3D&vl=&vr=,2.25397E+17,SandTagious,sand.tagious,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1627085360331829.mp3,Sandtagious Drop & Squish #satisfying #kineticsand #asmr This video sponsored by TikTok #ad
https://v16-webapp.tiktok.com/e40ae97743f7f8835a91d4c3ea57ef88/61e9e029/video/tos/useast2a/tos-useast2a-ve-0068c003/95b50631c48a4c6a9719dcfb089c0b39/?a=1988&br=2448&bt=1224&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anNvdzRrPDMzeDMzNDczM0ApNmY2PDs6ZDw2NzY7NDZnNmdubTIzcmdkaDZfLS0wMTZzc2IzLWFfLTQxLzYwXy82Yl86Yw%3D%3D&vl=&vr=,6.74846E+18,Bella Poarch,bellapoarch,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1629769374368773.mp3,Paca always taking it to the next level  #ad
https://v16-webapp.tiktok.com/76771942424b72b610b37a298eeeafee/61e9e020/video/tos/useast2a/tos-useast2a-ve-0068c002/2762745754414603ac181524af6ea4e6/?a=1988&br=2478&bt=1239&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3E3dm5pNTp5NTMzNzczM0ApNzQ8aGlmZ2VpNzRoNWk4M2dnNDUtc2JsaWdgLS1kMTZzczAtMmMwMF8vNDUxNTBhMy46Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/120c98b2d20948dcb3874be40ca4812e,my new fav @takisusa #takisusa #ad
https://v16-webapp.tiktok.com/b67a6b5b13c8794ad680ae1d54b8d7b9/61e9e023/video/tos/useast2a/tos-useast2a-pve-0068/69e881203946449286e6cf3006e68036/?a=1988&br=5842&bt=2921&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3R0bXI0anVxdzMzZzczM0ApZmQ1O2dnaTs7N2hmPGVmN2dzZi1lcnFsXm9fLS0wMTZzczQ2Ni5jLzIyNF5iMi01LS46Yw%3D%3D&vl=&vr=,6.72096E+18,Shane Boyer,shaneboyerr,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6877610589330361093.mp3,Nice guy #subwaysurfers #walmart #ad
https://v16-webapp.tiktok.com/baa908b2dadc2a1565ccbe6adbbf5007/61e9e024/video/tos/useast2a/tos-useast2a-ve-0068c003/7c4e39f1e9d14abd95684de8740a2bbc/?a=1988&br=2428&bt=1214&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajZzcWtueWZ5dzMzNzczM0ApOzM3ZDtoMztkN2hoNjM0ZGdzX29lYHMwZGNfLS0uMTZzczEvNTZjYTAwLzJgYy5jY2A6Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6872484195281668870.mp3,join me on oct. 3 for a live virtual dance event with top choreographers at @breakthefloor studios in LA! #charlibreaksthefloor #ad link in bio :)
https://v16-webapp.tiktok.com/95b7be0ffdfd15a4423ee59a75b47f7d/61e9e020/video/tos/useast2a/tos-useast2a-ve-0068c002/a927e2410ca2426387ba4c09c654cce8/?a=1988&br=3246&bt=1623&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2w3d2x5eTw4dTMzOzczM0ApNjZoN2hnZmQ2NzM7NDU5ZmdsZV9lMV9fZzNfLS01MTZzc19gYGAtXzUzLi5hNTYxYy06Yw%3D%3D&vl=&vr=,5831967,charli d’amelio,charlidamelio,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/81d88b4f96344936826991187b47f090,stop for a minute! @thehighnotefilm  is premiering at home this friday! do #thehighnote dance challenge! #ad
https://v16-webapp.tiktok.com/2e8965ee73dac88d26a3beefa4de95f1/61e9e04c/video/tos/useast2a/tos-useast2a-ve-0068c002/0b75a5cd2cf94d36bb204d374505c546/?a=1988&br=2622&bt=1311&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th3zqAlXq&l=202201201620010102452450021573792C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajZrcXJxdTh5NTMzNzczM0ApZTgzZmU6PGQ0NzdmZzo0M2djb2Fval9oYWBgLS1kMTZzczI2MDM2NC4xNC4tXjM1Yy46Yw%3D%3D&vl=&vr=,6.89733E+18,Tik Toker,bigfatb00tiecheek,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6960865859644427013.mp3,We dont mess with pokesies around these parts  #ad #yikes #fyp #bangpleasesponsorus
