UniqueID,Contributor,Premium User,Date,Time,Comment,Child
ab7e4c75-0a1d-4bbf-8c12-919c6b8bbc1e,lo1337,False,2021-09-24,13:29:44.000Z,"Je trouve que Zemmour lui meme n'a pas vraiment la tete de ce qu'il preche. Dans la France d’antan son type n'etait pas tres apprecie non plus... Et son peuple en a fait les frais. Jusqu'a tres recemment, ses soutiens avaient des positions pour le moins ambigues sur ce sujet....",0
defab844-0f86-4321-9caf-2cbe26179bf1,Tellmemore,False,2021-09-24,13:28:52.000Z,"Loin d'être d'accord sur tout avec EZ, j'observe mon pays changer depuis une vingtaine d'années, et pas en bien. Comme bcp je rejoins l'analyse de EZ sur l'immigration, et je suis en désaccord total avec l'approche Mélenchoniste.",0
7007e94c-3b81-4601-863e-1234a543171a,GORDO GARCIA,True,2021-09-24,13:28:24.000Z,Ce débat nous a éclairé sur notre positionnement. Soit vous pensez que les problèmes de la France viennent d'un manque de partage des richesses produites dans ce pays qui vont toujours aux mêmes et que l'immigration l'islamisation l'insécurité le chômage etc... se reglerons dans une creolisation heureuse à la brésilienne.<br>Soit vous pensez que l'alpha et l'omega des problèmes est la disparition de la civilisation française et le remplacement de son peuple par un autre.<br>(La pollution engendrée par la surpopulation et sa consommation étant secondaire pour un pays modeste comme le notre).,0
b965230c-5ee0-45d3-ac4c-6b26c80099a9,Jeanmi 934,False,2021-09-24,13:25:58.000Z,"J'aurais tendance à suivre Zemmour sur sa théorie sur l'islamisation de la France. C'est somme toute assez logique. par ailleurs, une loi devrait être promulguée (et appliquée) pour rendre obligatoire l'assimilation absolue des populations issues de l'immigration qui viennent vivre en France.",0
60ae3093-1e28-4ad8-9761-480c8edfd8bf,MICHEL DUBOIS 33,True,2021-09-24,13:25:08.000Z,"Bonjour, Merci pour ce débat... d'un autre âge, on aurait pu se croire au temps de Michel Polac.<br>Les hommes sont les hommes, ils racontent leur histoire, celle qui leur tient à coeur.<br>Ente celui qui rêve éveillé de voir ces idées utopiques peines de grandiloquence comme pouvant advenir, un brin condescendant mais en fait largué et sans biscuit, essayant de jouer la partie sans conviction, et l'autre Expert en observation et analyse réaliste de la situation politique en France depuis tant d'années... Un Gouffre&nbsp;!!! En effet, EZ a, avec beaucoup d'habilité, ramené le plus souvent le débat sur l'immigration incontrôlée en France avec des chiffres officiels et invitant chacun à l'écoute à ouvrir les yeux chercher les infos parmi le flux quotidien de ce qui est.<br>Pour ma part, habitant dans le SO aujourd'hui après 43 années passées en RP, lors d'un voyage d'affaire récent à Paris, je prends le train de banlieue Gare du Nord en direction d'Enghien... il est 19h environ.<br>Train neuf moderne, population en très grande majorité d'origine étrangère, quelques blancs...rares. Ambiance tendue...en général. Un groupe de 5 jeunes hommes d'un vingtaine d'années viennent s'installer près de moi, ils parlaient fort et semblaient heureux de l'effet qu'ils produisaient. Je les regarde avec plutôt amusement et le ""leader"" s'adresse à moi et me dit "" Vous ne semblez pas comme les autres vous&nbsp;! Ah bon&nbsp;! Qu'est qui vous rend si heureux...alors...<br>A suivre&nbsp;!",0
fc09c836-e8c1-4ea7-adff-ec468a7a5fb4,workingclass001,False,2021-09-24,13:24:22.000Z,"Avec Zemmour, les Jordan, Kévin et et autres brandon n'ont qu'à bien se tenir ...",0
868a51db-daf3-470f-ac26-2e24d55c0289,Sancho,True,2021-09-24,13:21:27.000Z,L'image ne trompe pas&nbsp;: l'élève Mélenchon qui prend des notes face au professeur Zemmour.,0
c9cea54f-d1f1-43aa-af0f-379c67da4272,Herb,False,2021-09-24,13:15:09.000Z,Zemmour fut imperial.<br>melenchon ...dans sa mediocrite de bafouilleur qui agresse et qui fait semblant de debattre.<br>un trotskiste sera toujours ce qu'il est. Un type qui tente d'intimider .. mais des qu'on lui tient son bras armee .. c'est le meuhmeuh .<br>Il va se faire degager&nbsp;!,0
96c296f2-eaee-42b6-8c2b-ad5dcdb21c67,anonyme 108096,True,2021-09-24,13:11:51.000Z,"Débat Zemmour/Mélenchon&nbsp;: 4 millions de téléspectateurs.<br>Débat Pécresse / Darmanin&nbsp;: un million de téléspectateurs. Zemmour brillantissime courtois, posé, face à un Mélenchon injurieux, caméléon, fumeux. Pécresse, Bertrand, Barnier refusent de débattre avec Z, c'est dire leur ouverture d'esprit, leur couardise et leur bêtise,(ils ont repris sans vergogne beaucoup d'idées de Zemmour). Z veut l'union des droites, l'union du peuple et de la bourgeoisie comme quelques prédécesseurs tels De Gaulle, Donald Trump, Boris Johnson ; Il y parviendra car son discours part d'un diagnostic très juste de la réalité et de propositions mûrement réfléchies. Zemmour, visionnaire, constant, courageux devant tant d'adversités, gagnera, je le soutiens avec enthousiasme comme tous les jeunes avec Z.",0
c0586dfe-deb2-43cb-afa3-8ea339fa825b,anonyme 60079,False,2021-09-24,12:01:33.000Z,Mélenchon est un clown... a quoi ça sert ce papi&nbsp;? il doit habiter en Afghanistan de suite.,0
58516c5d-7890-40bc-8bb3-8a4fc944495b,anonyme,False,2021-09-24,11:58:33.000Z,"L'agressivité de Zemmour à l'égard d'une journaliste lui coûtera cher. Désormais ceux qui l' interviewveront , n'auront de cesse que de le pousser dans ses retranchements sachant qu'il pètera les plombs.",0
309f9aae-4a1e-49e6-8b8f-949eaac1c30b,Marre de cette mascarade,False,2021-09-24,11:57:33.000Z,"Avant pour endormir le bas peuple c'était "" donnez leur du pain et des jeux"". Aujourd'hui c'est "" parlez leur du fantasmé de l'immigration"". Cela fait 40 ans que les Le Pen amusent avec cela une frange primaire de la population et Zemmour s'est engouffré de la même brèche pour s'enrichir.",0
7f0df3eb-67eb-4def-ab04-4387bf985300,kouni54,True,2021-09-24,11:55:10.000Z,En attendant la socialiste Salamé et son petit faire valoir Sotto se sont pris une gamelle totale avec un taux d’écoute cinq fois moins élevé&nbsp;! MDR&nbsp;!,0
9564567a-4d4a-4e5d-9aa4-ded40740e953,yepheth,False,2021-09-24,11:54:17.000Z,"Donc la France serait deviendrait raciste? je serais raciste parce que je soutiens EZ?<br>Donc les français sont sensibles et adhèrent en majorité à son discours même si cela ne transformera pas en vote.. donc je serais tellement raciste que je trouve inspiration et espoir pour la France éternelle dans le fils d'un immigré d'origine berbère et de confession juive??? comme je rèverai d'une créolisation où je croiserai des femmes superbes comme Christine Kelly ou Sonia Mabrouk?? un verre de rhum à la main..sourire..c'est cela le racisme?et la ""fermeture""? non voyez vous les seuls qui ramènent sans arrêt les gens à ce qu'ils sont c'est vous ..nous patriotes nous ramenons les gens à ce qu'ils font..car les attaques qu'ont subit de la part de la presse de gauche les personnes sus cités sont innomables..oui ne vous en déplaise la France de Rénan ce n'est pas le communautarisme..et je suis toujours ému par des personnes qui quittent épousent le destin français en sacrifiant une partie d'elle même ..pour moi rien de plus patriotique.. les français savent faire la différence entre ceux qui viennent servir la France et ceux qui viennent se servir de la France ...<br>non les français ne veulent et c'est leur droit (pour l'instant encore) que l'on importe sur son sol une religion intolérante..nous n'avons rien contre les musulmans et leur foi mais nous ne voulons pas du développement de la charia, des menaces de mort sur des professeurs, des journalistes et des intellectuels..",0
608e44b0-4f67-49a7-bdd4-5703549b8872,anonyme,False,2021-09-24,11:53:13.000Z,"C’est dingue comme Mélanchon est redoutable en débat&nbsp;! Zemmour n’a vraiment pas fait le poids. Ses interventions se sont réduites à « C’est la faute à l’Islam&nbsp;!&nbsp;» Une fois, deux fois ok mais dix fois, 20 fois non. Mélanchon est le grand vainqueur du débat « J’ai un programme pas vous!&nbsp;» Et du coup Zemmour a ressemblé à Marine Lepen face Macron&nbsp;: pas le même talent de débatteur. Dingue la différence de puissance.",0
04d1d6d1-c478-40b2-aafa-58771e9feb20,anonyme,False,2021-09-24,11:53:13.000Z,Les idées de Zemmour n'ont pas changé mais sa façon de les présenter oui.<br>En se montrant agressif et insultant envers une journaliste.,0
7ad8a890-9dae-47ac-89dc-5bb29701ef64,Pratt,False,2021-09-24,11:52:57.000Z,"Je retiens un Monsieur Zemmour suffisant, avec un égo surdimensionné, à la limite de la politesse avec les journalistes. Sur ""son programme"" , lequel d'ailleurs, à part s'enfermer dans les années 50. Mais cela plait, Islam comme un disque rayé sur chaque sujet qui serait la source de la condition des gens actuellement. ... Simpliste. Mais l'histoire est un éternel renouvellement, la faute à l'immigré. C'était quand même le néant , il va diriger la France avec des références littéraires&nbsp;?",0
c63ffb84-8f20-412a-9045-c339f6bf3162,tygrys666,False,2021-09-24,11:52:41.000Z,"Deux candidats de seconde zone, débat sans intérêt car on connaît déjà les positions s.upides de Zemmour.",0
117637f5-ed43-4050-8f14-6d2fa3e0d77a,Dupont thé,False,2021-09-24,11:52:40.000Z,"A vrai dire, il y a entre les deux assez de places pour beaucoup pour trouver son compte...",0
a7ca641b-974b-4d56-b228-133eeb6d3129,Knudsenisback,False,2021-09-24,11:51:29.000Z,"Je déteste autant Melanchon que Zemmour, du coup je pense être objectif et affirme que Melanchon a mieux tenu ce débat que Zemmour, ce dernier restant sur son sujet immigration immigration la France est en perdition la France va mal , etc ... et les solutions? Je n'en ai entendu aucune! Le pompom c'est quand il restait bloqué sur l'éolien alors que Melanchon dès le depart a indiqué qu'il ne pensait pas particulièrement a l'éolien, il faut écouter ses interlocuteurs monsieur Zemmour! Sur l'economie aucune proposition, zéro. Sur l'OTAN Zemmour n'a pas dit avec qui et comment s'allier a par la Russie mais sur quelle base? Il croit que Poutine va lui ouvrir les bras ^^ Quand a Melanchon, aucune proposition concrète la France est belle la France est grande ok mais après&nbsp;? Il propose quoi pour tenir économiquement&nbsp;? Il propose quoi de realiste et chiffré&nbsp;?",0
1eba8c64-11e9-458b-ac31-118240ac5072,petitpol,False,2021-09-24,11:49:33.000Z,"melanchon pro islam,ça on le savait, je ne l'ai pas trouvé bon , à part des attaques qui montre encore son caractere à insulter,rien de neuf quoi...",0
03d24bd7-7e01-4540-900b-0ba80bdc1281,anonyme,False,2021-09-24,11:48:17.000Z,Qui veut débattre encore??? Contre Z,0
e081cadb-4a14-4ada-9c40-b8b808e34435,anonyme,False,2021-09-24,11:47:42.000Z,En avant Zemmour,0
9e5f60b0-b27d-44d3-a6b3-92de08537fa8,sdw,False,2021-09-24,11:44:38.000Z,"Il faut etre un sacré comedien comme l'est melenchon pour dire des choses auxquels il ne croit pas une seconde .<br>Par contre si il croit ,il est inquietant pour la france.",0
ec78ff73-65ac-46fc-b09d-b4e78c2ad05f,Obélix 59,False,2021-09-24,11:44:29.000Z,"Bah si , ils étaient d' accord pour dire qu ' il faut sortir de l' Otan ...",0
853cb69d-dce6-4a05-b57c-732a4d8185f7,trollhébus,False,2021-09-24,11:44:05.000Z,"Les deux ne sont pas ma tasse de thé et c'est gentil de le dire comme ça, Mélenchon a plutôt bien parlé, étayé, contrairement à son adversaire, il a mis zemmour face à ses contradictions, ses approximations et le mélange des genres sur l'immigration et la place des musulmans dans la société , quand à son programme économique, j'en suis à mille lieues. Quand à zemmour était dans son prêche anti musulman, j'ai noté qu'il ne parle plus de remigration, sinon il nous a fait un discours habituel sans proposition, sur le plan économique et autres c'est le grand vide, un point commun cependant avec lui, je suis pour le nucléaire!",0
8129e92a-0bfe-4d8f-a011-7e6ba260675b,Mouais59,False,2021-09-24,11:43:25.000Z,"marine lepen est une enfant de chœur à côté de zemmour. Ce dernier est vraiment obsédé par les musulmans et l'islam. Il devrait consulter, ça lui fera du bien (et à nous aussi&nbsp;!).<br>Après, ça peut être contre-productif&nbsp;: à force de vouloir désigner des boucs-émissaires (responsables de tous les maux de notre société), ça aura le même effet que ""les juifs des années 30"".",0
5ecc97ef-002d-4b3d-ae11-8f635f3ec957,,False,2021-09-24,11:42:44.000Z,"QUEL PUGILAT!<br>Zemmour bloqué dans ses arguments dingos, quelle défaite!<br>Mélenchon, fatiguant n'a pas convaincu du tout.<br>Et le grand gagnant est.... MACRON!",0
b70244fb-9f4d-46a6-8f27-aa9f1e8603c0,,True,2021-09-24,11:41:28.000Z,"Merci pour votre commentaire&nbsp;!<br>Les modérateurs vont le lire et le mettront en ligne s’il est conforme à la charte. en effet , c'est une façon élégante de dire vous êtes censuré à vie&nbsp;!<br>mais vous payez toujours votre participation&nbsp;!",0
5852c704-3fb0-43b6-95aa-fa6fb18375b8,trollhébus,False,2021-09-24,11:41:02.000Z,"Il est clair qu'à la sortie de ce débat que zemmour n'a pas la stature présidentielle, Mélenchon c'est autre chose, il a une stature, mais il est trop extrémiste de gauche, son programme n'a aucun sens dans notre monde, donc il ne sera jamais élu",0
e6e93eaf-6cb2-4682-97ca-0d567b8a96f3,Mc Struggle,True,2021-09-24,11:39:23.000Z,Qui sait si l’attitude arrogante et fermée du polémiste n’aura pas fait gagner des voix à l’odieux Melenchon...,0
df9928d6-4174-4e91-bdbb-22439d121167,Franco Polini,False,2021-09-24,11:38:22.000Z,Un combat de coqs pitoyable.<br>Le plus inquiétant est qu'à 2 ils collectent 20% des intentions de vote.<br>C'est dire le niveau de la France d'en bas...,0
04a2c08c-167a-49a3-818d-7e7ac537c3c7,Patrick BXL,False,2021-09-24,11:37:32.000Z,"Dommage que Zemmour n'ait pas l'éloquence de Mélenchon, ce dernier est brillant pour exposer des idées pourries, Zemmour a des idées intéressantes mais il manque l'éloquence et de charisme.. Difficile de tout avoir chez une même personne...",0
eb219502-53b7-4216-8052-837182429fd1,Z,False,2021-09-24,11:36:23.000Z,Zémmour n'est pas bon . Lorsqu'il parle de l'histoire avec Mélenchon . Il ignore que la créolisation de l'empire romain a été sa fin . Les romains ont accepter sur leurs sol des barbares germains soit disant comme de bons citoyens pour défendre l'empire . les barbares se sont tailler des royaumes et ont liquidés les romains .,0
c3298e7a-e73e-4a62-a2b3-13d098a93493,PEREVOD,True,2021-09-24,11:36:11.000Z,"Hie,r Mélenchon à joué sa dernière carte et s'était un bluff, demain il s'en ira les poches vides.",0
05ae9814-4db9-4b35-9062-50f875c637d2,clairobscur,False,2021-09-24,11:36:08.000Z,"Je retiens surtout que Zemmour a réussi à faire dire à Mélenchon plusieurs fois qu'il avait changé d'avis notamment sur la laïcité, sur le voile, sur l'Europe ou sur le nucléaire. ça fait déjà beaucoup...Qu'est ce qui nous dit qu'il ne changera pas encore d'avis d'ici l'élection présidentielle&nbsp;? Un homme politique et un homme d'état à plus forte raison doit être avant tout fiable et au moins cohérent avec lui même sinon sur quelle base un électeur peut il voter pour lui&nbsp;?....",0
5f85bf4b-418c-4fb1-9b7c-468d7baffaf7,bastok64,True,2021-09-24,11:34:50.000Z,"Un Mélenchon vieilli,dépassé, faisant des dessins sur ses notes, se faisant répéter les questions, n'écoutant parfois parsonne, cherchant son stylo par terre...ç'est ça le leader pour 2022&nbsp;? Il n'y a plus que son staff pour le défendre... En face un Zemmour flamboyant, passible, lucide, fidèle a ses idées, décochant ses vérités et ses analyses irréfutables. Une fois entouré de spécialistes en vhaque domaine, il apportera une vision pour la France digne de ces 2 mots&nbsp;: Vision, France. Enfin, bravo pour BFM, ils auront été les premiers à ""saisir et comprendre"" que l'avenir pour la politique de notre pays, ç'est Zemmour et pas les éoliennes ou les futures inondations de Bordeaux ou du """"Melanchonistan. Ce ernier étant déjà en train de couler.... Par contre il faudrait que FOGIEL ose mettre des animateurs faisant le poids pour ce genre de débat, ilos furant les seuls points faibles de la soirées.",0
886ccb66-3456-4724-b4c8-45bf029350b5,Sophrone,True,2021-09-24,11:34:44.000Z,"En parlant de la France de 2050, ""Jean-Luc Mélenchon a jugé qu’il fallait agir d’urgence contre le réchauffement climatique pour éviter que «la Camargue, le Marais Poitevin, Dunkerque et Bordeaux se retrouvent sous l’eau»"". Aucun argumentaire. Tout dans la répétition. Le délire écologiste à l'état pur.",0
6eab56e0-5923-43e0-9224-4a59406f5b09,bello510,False,2021-09-24,11:34:18.000Z,"L’histoire des Juifs en France, ou sur le territoire lui correspondant actuellement, semble remonter au 1er siècle et se poursuit jusqu’à nos jours, ce qui en fait l’une des plus anciennes présences juives d’Europe occidentale. Arrivés en Gaule peu après sa conquête par Rome, des Juifs s’y maintiennent sous les Mérovingiens et connaissent une période de prospérité sous les Carolingiens.",0
c91fa496-b574-4756-91b1-2294158af36f,Arcusgi,True,2021-09-24,11:17:21.000Z,"Cette photo de famille est intéressante&nbsp;: le présentateur avec sa coiffure à la Tintin qui copie Macron pour se faire remarquer mais est qui est plutôt niais et la présentatrice, tellement imbibée de doctrine gauchiste, qu'elle en devient elle aussi insipide.",0
93ad7992-f585-4f4d-82ea-5c32f9936829,NIKAIA10,True,2021-09-24,11:14:32.000Z,Franchement il y’a plus de 70% des français qui ont intérêt à voter zemmour&nbsp;! Ou alors ils suicident leurs enfants&nbsp;!,0
a656c178-c384-493c-bbf1-d6b908ecb573,Maud,False,2021-09-24,11:12:30.000Z,"Si l'on prent le chemin de Mr. Zemmour, la France devrait s'isoler dans une cave préhistorique sans aucune ouverture ni lumière!",0
f54dd030-00bf-4b68-9417-cafe3b3eb206,Agamem,False,2021-09-24,11:11:22.000Z,"M. Zemmour, il apparait que votre équipe de campagne serait truffée au plus haut niveau d'anciens ""techniciens"" ""Sarkozystes"", des personnes qui ont promu ou ont accepté le concept de ""laïcité positive"". De deux choses l'une. Soit ces personnes ont à présent changé d'avis, à l'instar de ce que vous reprochez à M. Mélenchon, soit leur conception du modèle d'intégration Républicain n'est pas alignée sur la votre, et donc, comme sous Sarkozy, elles dissimulent. Pour qui l'anarchiste de droite idéaliste qui croie encore en l'alchimie entre l'humanisme, l'intégrité morale de l'état et la cohérence des idées doit-il se déplacer&nbsp;? Pour vous ou pour eux&nbsp;?",0
cf950c73-04bb-4b46-83c8-dabc50e1d3ab,anonyme 64515,True,2021-09-24,11:10:28.000Z,"Victoire par KO de Zemmour. Mélenchon égal à lui-même, avec mensonges, inventions, déni de la réalité, idées farfelues et, ce qui prouve la faiblesse de ses arguments, emploi fréquent du mépris et de l'insulte.<br>Un nain face à un géant.",0
637941e0-0e9a-46fa-9491-503dded49fac,chrif lunes,False,2021-09-24,11:10:16.000Z,"Lors de l’émission de débriefing de BFM TV après le débat politique se trouvait présent un pro Zemmour mais pas de partisan de Mélenchon. Il s’agit de M. Lejeune le directeur de VA qui soutient par ses articles M. Zemmour. Cette revue est dénoncée comme raciste. Elle avait représenté par d’odieux dessins une proche de M. Mélenchon, la députée Obono caricaturée en esclave noire, nue et enchaînée. D’autre part, M. Lejeune, comme Zemmour, a l’habitude dans VA de s’en prendre sans contradictoire à nos concitoyens musulmans mal représentés, sans défense ni droit de réponse. Où est l’éthique de l’information qui exige de respecter les avis différents et surtout de permettre le droit de réponse?<br>M. Zemmour lors du débat s’en est pris à plusieurs reprises du début jusqu’à la fin à l’islam et aux citoyens musulmans en raison de leur croyance réelle ou supposée. Pourquoi ne sont jamais invités les concernés?",0
aded1a4c-c15b-449e-b046-23d1b79b4a9f,écusettedenoireuil,False,2021-09-24,11:08:08.000Z,"On dirait que mélenchon a atteint son seuil d'incompétence. Son discours est flou, fumeux, brouillon. Aucune colonne vertébrale. Aucun esprit de logique. Que de l'idéologie mortifère et rassise et inefficace car, elle ne résoudra pas nos problèmes immenses. Je pense qu'il devrait arrêter la politique. Son logiciel est obsolète et a dépassé la date de péremption.",0
45af5ad3-3b5d-497a-8df6-594e6b9a6ac2,PATRICE HINAULT,False,2021-09-24,11:07:41.000Z,"Deux extrémistes, deux dangereux personnages, donc non à tous les deux …",0
2c04fc60-622f-470f-857a-a88710c1520a,anonyme,True,2021-09-24,11:06:35.000Z,"Zemmour a marqué un point par son analyse précise de la situation on a plus vu un Mélanchon sur l'agressivité et son idéologie sur l'immigration à tout va ...àl'inverse d'un EZ à l'idéologie ""française"" (peut-on lui en vouloir&nbsp;?) Il est plus dangereux le 2è que le 1er me semble-t-il&nbsp;! il est temps de changer son fusil d'épaule car je constate qu'une partie ferme encore les yeux sur les dérives communautaires...le réel danger pour notre pays c'est plutôt ces partisans du mondialisme, dont Mélanchon hisse l'étandard et arretez cette propagande fallacieuse de dire qu' EZ veut chasser tous les musulmans de france&nbsp;! écoutez-le mieux au lieu d'interpréter... il parle des délinquants, du droit d'asile règlementé, des étudiants qui ne repartent pas dans leur pays, du regroupement familial et des étrangers en situation irregulière .... qu'y a t il de raciste dans ces propositions&nbsp;? ce n'est que du bon sens .... voulons-nous une France islamique ou une France française&nbsp;?",0
1e559507-6781-4e3d-b039-427f2feead03,Un observateur depuis longtemps,False,2021-09-24,11:06:24.000Z,"Résumé du débat:<br>méluche, la créolisation inéluctable,<br>zeze, la pureté héxagonale inéluctable.<br>Conclusion: la peste et le choléra en actions.",0
aa290f73-f0b3-441b-9fd2-2dce18043134,yepheth,False,2021-09-24,11:30:54.000Z,"quand 6 partis de gauches (PCF, LO,NPA, PS,EELV,LFI) arrivent à peine à 20% et qu'en face MLP et EZ (sans parti et non candidat officiel) font 30%.. avec contre eux tous les médias qui les vilipendent et qui répètent à l'envie qu'ils inventent etc etc et pourtant ils progressent...alors soit chers amis bobos de gauche ..les thèmes qu'ils abordent de la fin de civilisation européenne et française inquiète véritablement, l'immigration, l'islamisme etc etc (parce que les journalistes et les éditorialistes hormis ceux de CNews les massacrent&nbsp;!!! ) ou alors...ou alors ... ils inventent tout et les français inventent leurs agressions et leur insécurité culturelle ... alors les amis vos leaders de gauche sont des nuls&nbsp;!!!!! avec tous les soutiens dont ils bénéficient dans la presse subventionnée de gauche omniprésente ils font à peine 20% avec 6 partis&nbsp;!!!changez alors ...",0
d5cb25f8-4548-48ef-b1a0-8b3e8417ffc4,icds001,True,2021-09-24,11:30:53.000Z,"Mélanchon&nbsp;: 6/20, ZEMMOUR 17 /20 ( 17 n'est pas 20).<br>En résumé, pour Mélanchon&nbsp;: ""ne changeons pas grand chose pour l'insécurité publique grandissante, et prenons encore plus aux riches.<br>Pour Zemmour&nbsp;: une bonne connaissance des problèmes actuels imputables à une certaine immigration et des clandestins et aussi de ceux qui, bien que de nationalité française, ne veulent pas s'assimiler à notre civilisation et souvent vivent de trafics en tout genre, et/ou d'aides publiques.",0
8c871136-d52f-4647-b58e-ef8ba8808c96,h l 1,False,2021-09-24,11:25:02.000Z,La société du spectacle.,0
a591667d-683e-4e0a-b0f9-5a4f049bb0ad,anonyme 90216,True,2021-09-24,11:24:17.000Z,Pourquoi qualifier Zemmour de « polémiste&nbsp;»&nbsp;? C’est un analyste doublé d’un historien.,0
84042a88-092e-44ba-8aab-58f4aceebf0d,Qui saura,True,2021-09-24,11:23:53.000Z,"Mélenchon a fait sien le programme des écolos ( surtout à un moment où ils sont bloqués dans l'entre deux tours), c'est pas reluisant pour LFI.",0
89668b6d-5f59-44cc-a75c-095400653e1a,anonyme,False,2021-09-24,11:22:48.000Z,"Un Zemmour conscient et un Melenchon dans le déni de réalité. Melenchon n'a aucune chance de gagner la présidentielle. Fort heureusement. Zemmour lui, même s'il ne gagne pas personnellement, fera gagner la droite en l'obligeant à revenir à droite. Je pense d'ailleurs que son vrai but est là, redroitiser la droite molle.",0
11dfb03e-fa50-472d-966b-b861b38ce741,EVARISTIDE,False,2021-09-24,11:20:56.000Z,"C'est amusant cette notion de ""créolisation"" de Mélenchon. On croirait retrouver là un slogan de Mai 68 dans certains milieux qui était&nbsp;: ""aimez-vous les uns sur les autres"".",0
c5d3d165-ff2b-42ac-b956-1e7f2e81ae77,sebparis,False,2021-09-24,11:20:37.000Z,Pauvre Mélenchon,0
c61c4ef2-6085-454d-be5d-9e9b18b5cb1b,Fernand15,False,2021-09-24,11:19:21.000Z,Je ne pense pas me tromper en affirmant qu'aucun de ces deux là ne dirigera la France dans un avenir proche ou lointain.,0
fbca35cd-d6ba-4b14-ac6b-f0007b21e06d,lafore,False,2021-09-24,11:19:12.000Z,"quand Eric Zemmour a parlé de la tête de Samuel Patty, melanchon n'a pas relevé (si j'ose dire),je ne sais pas s'il s'en fou ,je ne pense pas mais si cela arrivrai a un des ses enfants , serait-il encore le même aujourdhui?a défendre l'islamisme.",0
5e1136cf-97ad-4352-938f-aa0f018e58f4,écusettedenoireuil,False,2021-09-24,11:03:32.000Z,Zemmour n'est pas encore candidat. il n'a pas à donner ses solutions.,0
0599675f-0100-48e1-acb6-a6c278047115,écusettedenoireuil,False,2021-09-24,11:02:39.000Z,La bêtise face à l'intelligence.,0
3281fa3c-efee-4153-9320-beb0bc7bab4c,Bernard Pif,False,2021-09-24,11:01:49.000Z,Deux loosers. Ils feraient d'aller habiter la campagne quelques temps et faire de l’exercice.,0
b9f22295-2815-4ea5-95c7-0485d76109a5,Casselanne Etienne,False,2021-09-24,11:01:38.000Z,"Zemmour a été très convainquant pour montrer à tous qu'il ne faut surtout pas qu'il ait un jour un quelconque pouvoir politique.<br>Il n'a absolument aucune conscience écologiste.<br>Ses propos sur le nucléaire ont été absolument consternants. ""Il n'y a jamais eu d'accident nucléaire en France"". Super. Avant Tchernobyl, il n'y en avait jamais eu non plus en Russie. Avant Fukushima, il n'y en avait jamais eu non plus au Japon.<br>Ce genre d'argument montre que ce type n'est absolument pas crédible.<br>.<br>Dommage que les débats n'aient pas montré son opinion sur les femmes. Chacun aurait pu voir à quel point ce qu'il pense est abjecte.<br>.<br>Bien sûr, il nous a ressassé son obsession sur l'islam. Historiquement, ce qu'il dit est vrai (sur les textes sacrés). Sauf que ça existe aussi dans toutes les religions, à commencer par la religion catholique. Et surtout&nbsp;: ça n'a aucune incidence sur la quasi totalité des musulmans en France, des gens qui respectent et obéissent aux lois de la république, comme tout le monde. J'en connais personnellement pleins et ce sont des français au moins aussi respectueux de la France que les ""souches"".<br>Ces gens, de bons français, seront montrés du doigt par le pouvoir si celui-ci est détenu par Zemmour.<br>.<br>Avec zemmour, on reviendra aux pires années qu'a connu la France, les années 1930, au cours desquelles des boucs émissaires étaient désignés... et pourchassés. De la pire des façons.<br>Ce ne sont plus les mêmes boucs émissaires mais le principe ne change pas.",0
b32e061d-64a0-438e-9732-b47f7c813c60,anonyme,False,2021-09-24,11:00:25.000Z,Toute nation a le gouvernement qu'elle mérite. Les Français choisissent depuis plus de 40 ans la médiocrité et détruisent la nation par leur vote. Ils ont enfin la possibilité d'avoir un vrai chef d'État en la personne d'Éric Zemmour mais ils voteront encore pour les mêmes. Les Français ne méritent pas Éric Zemmour.,0
d93ddf37-6961-467e-85fa-da79fdd7b464,robert fitoussi,False,2021-09-24,10:55:57.000Z,Mélenchon a fait du Mélenchon et Zemmour du Zemmour.<br>Aucun n'a gagné mais c'était un beau débat,0
e539c150-4c12-4f1d-886b-168b55f6edd2,victor breton,False,2021-09-24,10:54:53.000Z,"Si l'on appliquait de façon rétro-active les principes de Zemmour, il n'y aurait pas de Zemmour en France.",0
