post_id,text,post_text,shared_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live
4651229341628149,"Boo!

Will you be trick-or-treating on Planet ZDR today? No ghosts around, just the E.M.M.I. tracking your every move 😱. Have a Happy Halloween in Metroid Dread!

The free NintendoSwitch eShop demo is available now!
http://ninten.do/6184kyjVk","Boo!

Will you be trick-or-treating on Planet ZDR today? No ghosts around, just the E.M.M.I. tracking your every move 😱. Have a Happy Halloween in Metroid Dread!

The free NintendoSwitch eShop demo is available now!
http://ninten.do/6184kyjVk",,2021-11-01 02:00:04,1635703204,https://scontent.fmnl4-5.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/249475395_4651229344961482_3650591135375716294_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=y6Sa5MJ9zRUAX-XfTPK&_nc_ht=scontent.fmnl4-5.fna&oh=777ec4afde95e03634b1f5628704e18d&oe=61A5EF78,https://scontent.fmnl4-5.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/p320x320/249475395_4651229344961482_3650591135375716294_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=y6Sa5MJ9zRUAX-XfTPK&_nc_ht=scontent.fmnl4-5.fna&oh=e95613acef032219b1c34fe8433ff31e&oe=61A7D843,['https://scontent.fmnl4-5.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/249475395_4651229344961482_3650591135375716294_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=y6Sa5MJ9zRUAX-XfTPK&_nc_ht=scontent.fmnl4-5.fna&oh=777ec4afde95e03634b1f5628704e18d&oe=61A5EF78'],['May be an image of food'],['https://scontent.fmnl4-5.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/p320x320/249475395_4651229344961482_3650591135375716294_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=y6Sa5MJ9zRUAX-XfTPK&_nc_ht=scontent.fmnl4-5.fna&oh=e95613acef032219b1c34fe8433ff31e&oe=61A7D843'],['May be an image of food'],,,,,,,,,,1656,60,132,https://facebook.com/nintendo/posts/4651229341628149,http://ninten.do/6184kyjVk,"[{'link': 'https://lm.facebook.com/l.php?u=http%3A%2F%2Fninten.do%2F6184kyjVk&h=AT37cWTynkoirTBjiPGucGAXi6vyMUNtBN4n5xHMLim_6e9B4LQQVI2HPNvrgXaYh-wM3oQYiVLJVBO3_1-abov8h-ZBxprKO7DXXKY0cGYRua8YHAw9GhxDqt2bWDascp7fuAYKX0ZxoiyOpzSipvEkRrvOYfAm1oDLjug_761oY4lNbuNHT5aUQ5vv', 'text': 'http://ninten.do/6184kyjVk'}]",119240841493711,Nintendo,https://facebook.com/Nintendo/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,119240841493711,,4651229341628149,['4651229341628149'],False
4651089668308783,Happy Halloween!,Happy Halloween!,,2021-11-01 01:00:02,1635699602,https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/249562193_4651089671642116_965466070127220675_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=tdVBJWyVoY4AX_d-gpP&_nc_ht=scontent.fmnl4-1.fna&oh=a14e671338f250401e7d32340795a39e&oe=61A6D06D,https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/p320x320/249562193_4651089671642116_965466070127220675_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=tdVBJWyVoY4AX_d-gpP&_nc_ht=scontent.fmnl4-1.fna&oh=8437c16f6a260dedbb68106b8ddd4e31&oe=61A6BEBF,['https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/249562193_4651089671642116_965466070127220675_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=tdVBJWyVoY4AX_d-gpP&_nc_ht=scontent.fmnl4-1.fna&oh=a14e671338f250401e7d32340795a39e&oe=61A6D06D'],['May be a cartoon'],['https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/p320x320/249562193_4651089671642116_965466070127220675_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=tdVBJWyVoY4AX_d-gpP&_nc_ht=scontent.fmnl4-1.fna&oh=8437c16f6a260dedbb68106b8ddd4e31&oe=61A6BEBF'],['May be a cartoon'],,,,,,,,,,8005,180,2455,https://facebook.com/nintendo/posts/4651089668308783,,[],119240841493711,Nintendo,https://facebook.com/Nintendo/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,119240841493711,,4651089668308783,['4651089668308783'],False
4650309151720168,Add some frightful fun to your LEGO Super Mario experience with these new Luigi’s Mansion sets! All three ghostly sets arrive 1/1/22!,Add some frightful fun to your LEGO Super Mario experience with these new Luigi’s Mansion sets! All three ghostly sets arrive 1/1/22!,,2021-10-31 20:00:03,1635681642,,https://scontent.fmnl4-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/248338400_217669007142698_3787550622620688450_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=ccf8b3&_nc_ohc=jura-Ld7mEAAX_JBIso&_nc_ht=scontent.fmnl4-2.fna&oh=02e4ed7a1dc2c16b59004782f0158ffd&oe=618650DB,[],[],['https://scontent.fmnl4-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/248338400_217669007142698_3787550622620688450_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=ccf8b3&_nc_ohc=jura-Ld7mEAAX_JBIso&_nc_ht=scontent.fmnl4-2.fna&oh=02e4ed7a1dc2c16b59004782f0158ffd&oe=618650DB'],[None],https://video.fmnl4-6.fna.fbcdn.net/v/t42.1790-2/249336700_4854337347931601_4899014234627461321_n.mp4?_nc_cat=107&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=Ori7hYTXi-oAX8FuwUe&_nc_rml=0&_nc_ht=video.fmnl4-6.fna&oh=eb7695313b5e920cd05277aff393677f&oe=6180FF17,22,1080,217667310476201,1080p,25.412508000000003,https://scontent.fmnl4-2.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/248338400_217669007142698_3787550622620688450_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=ccf8b3&_nc_ohc=jura-Ld7mEAAX_JBIso&_nc_ht=scontent.fmnl4-2.fna&oh=02e4ed7a1dc2c16b59004782f0158ffd&oe=618650DB,26425,1920,869,115,0,https://facebook.com/nintendo/posts/4650309151720168,,[],119240841493711,Nintendo,https://facebook.com/Nintendo/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,119240841493711,,,[],False
4648897758527974,Hope you have a Fab-Boo-lous night! #Boo,Hope you have a Fab-Boo-lous night! #Boo,,2021-10-31 08:00:02,1635638402,https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/251252572_4648897691861314_1724115961178885897_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8024bb&_nc_ohc=0fr7-HGdwnkAX9DXe9p&_nc_ht=scontent.fmnl4-1.fna&oh=d306ac1d68757bfb9074be1ff9cddffb&oe=61A6BDBF,https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/p160x160/251252572_4648897691861314_1724115961178885897_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8024bb&_nc_ohc=0fr7-HGdwnkAX9DXe9p&_nc_ht=scontent.fmnl4-1.fna&oh=c8a53e26cb0a2484245ec2c1761118d9&oe=61A49440,"['https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/251252572_4648897691861314_1724115961178885897_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8024bb&_nc_ohc=0fr7-HGdwnkAX9DXe9p&_nc_ht=scontent.fmnl4-1.fna&oh=d306ac1d68757bfb9074be1ff9cddffb&oe=61A6BDBF', 'https://scontent.fmnl4-3.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/250556120_4648897685194648_452941331048154274_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8024bb&_nc_ohc=Prnd_GLcpVwAX-L0kBI&_nc_ht=scontent.fmnl4-3.fna&oh=9648d4318105123a360ea61883451c17&oe=61A76737']","['No photo description available.', 'No photo description available.']","['https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/p160x160/251252572_4648897691861314_1724115961178885897_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8024bb&_nc_ohc=0fr7-HGdwnkAX9DXe9p&_nc_ht=scontent.fmnl4-1.fna&oh=c8a53e26cb0a2484245ec2c1761118d9&oe=61A49440', 'https://scontent.fmnl4-3.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/p160x160/250556120_4648897685194648_452941331048154274_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8024bb&_nc_ohc=Prnd_GLcpVwAX-L0kBI&_nc_ht=scontent.fmnl4-3.fna&oh=ecba02b38a5c8ed2106f9e6999d09699&oe=61A61B74']","['No photo description available.', 'No photo description available.']",,,,,,,,,,4456,122,719,https://facebook.com/nintendo/posts/4648897758527974,,"[{'link': '/hashtag/boo?locale2=en_US&__tn__=%2As-R', 'text': '#Boo'}]",119240841493711,Nintendo,https://facebook.com/Nintendo/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,119240841493711,,,[],False
4644950002256083,Let’s play some Animal Crossing: New Horizons Monopoly!,Let’s play some Animal Crossing: New Horizons Monopoly!,,2021-10-30 01:44:52,1635544802,,https://scontent.fmnl4-5.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/249224444_174935201502588_1384720876806744889_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=ccf8b3&_nc_ohc=OjsNJgf28sMAX9E_bVw&_nc_ht=scontent.fmnl4-5.fna&oh=fe34a26f34aac8946945833e9c1d8c62&oe=61863318,[],[],['https://scontent.fmnl4-5.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/249224444_174935201502588_1384720876806744889_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=ccf8b3&_nc_ohc=OjsNJgf28sMAX9E_bVw&_nc_ht=scontent.fmnl4-5.fna&oh=fe34a26f34aac8946945833e9c1d8c62&oe=61863318'],[None],https://video.fmnl4-6.fna.fbcdn.net/v/t42.1790-2/10000000_583681186230654_5369121070173018989_n.mp4?_nc_cat=108&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=MinlyAPTyUcAX-rlnJe&_nc_rml=0&_nc_ht=video.fmnl4-6.fna&oh=8f32a6b4cddf32f9fe98b9d8a93cc229&oe=61810816,928,1080,174928298169945,1080p,702.725097,https://scontent.fmnl4-5.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/249224444_174935201502588_1384720876806744889_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=ccf8b3&_nc_ohc=OjsNJgf28sMAX9E_bVw&_nc_ht=scontent.fmnl4-5.fna&oh=fe34a26f34aac8946945833e9c1d8c62&oe=61863318,18826,1920,330,45,0,https://facebook.com/nintendo/posts/4644950002256083,,[],119240841493711,Nintendo,https://facebook.com/Nintendo/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,119240841493711,,,[],False
4645193358898414,"From out of the shadows creeps a new episode of Nintendo Power Podcast!

We talk about some of our favorite memories with Super Smash Bros. Ultimate, and recommend some creepy games for the Halloween season!

🎧: http://ninten.do/6187kHHSt","From out of the shadows creeps a new episode of Nintendo Power Podcast!

We talk about some of our favorite memories with Super Smash Bros. Ultimate, and recommend some creepy games for the Halloween season!

🎧: http://ninten.do/6187kHHSt",,2021-10-30 03:30:01,1635535801,https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/249817593_4645193365565080_3937845007542744316_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=UghlFC6osm8AX8W39jM&_nc_ht=scontent.fmnl4-1.fna&oh=c31315b5e87506b059799f174bb10ad0&oe=61A6A338,https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/s320x320/249817593_4645193365565080_3937845007542744316_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=UghlFC6osm8AX8W39jM&_nc_ht=scontent.fmnl4-1.fna&oh=5aa88354c727bc58df86c38b99ea9c0e&oe=61A857C4,['https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/249817593_4645193365565080_3937845007542744316_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=UghlFC6osm8AX8W39jM&_nc_ht=scontent.fmnl4-1.fna&oh=c31315b5e87506b059799f174bb10ad0&oe=61A6A338'],['May be an anime-style image of 1 person and text'],['https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/s320x320/249817593_4645193365565080_3937845007542744316_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=2d5d41&_nc_ohc=UghlFC6osm8AX8W39jM&_nc_ht=scontent.fmnl4-1.fna&oh=5aa88354c727bc58df86c38b99ea9c0e&oe=61A857C4'],['May be an anime-style image of 1 person and text'],,,,,,,,,,292,13,12,https://facebook.com/nintendo/posts/4645193358898414,http://ninten.do/6187kHHSt,"[{'link': 'https://lm.facebook.com/l.php?u=http%3A%2F%2Fninten.do%2F6187kHHSt&h=AT2se6sL9YEe6MKDWwt7G3mtL3KDXX6ytf2ELa93CFuHoM3DCA50twmlXpadlvseQ7ksRlYRAYfO_T8xLcNM2eE8UPHcJfinXHdz6OQpSflQuPvtFVHa0wzyjSxJ-_M6m3mlRP9G0ijs_wWNO3asF5GA_rBIXKYGgWj1z28MGfcauPCRP-xeiIHPMNlz', 'text': 'http://ninten.do/6187kHHSt'}]",119240841493711,Nintendo,https://facebook.com/Nintendo/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,119240841493711,,4645193358898414,['4645193358898414'],False
4644896918928058,"With Game & Watch: The Legend of Zelda available 11/12, we’re looking at the device’s fun features & game trivia. Did you know the western version of Link’s Awakening included palm trees while the Japanese version featured, uhh.. regular trees?

Full article: http://ninten.do/6182kHEwG","With Game & Watch: The Legend of Zelda available 11/12, we’re looking at the device’s fun features & game trivia. Did you know the western version of Link’s Awakening included palm trees while the Japanese version featured, uhh.. regular trees?

Full article: http://ninten.do/6182kHEwG",,2021-10-30 01:30:13,1635528613,https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/249474657_4644896855594731_3072616011088501861_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8024bb&_nc_ohc=QXH_btjALMMAX-iUUlB&_nc_ht=scontent.fmnl4-1.fna&oh=acb408d2d6080d598c43e3c5cb8b872e&oe=61A80BCE,https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/s320x320/249474657_4644896855594731_3072616011088501861_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8024bb&_nc_ohc=QXH_btjALMMAX-iUUlB&_nc_ht=scontent.fmnl4-1.fna&oh=7943ae046bf5031b84dd62807efdc3e1&oe=61A6CFBA,"['https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/249474657_4644896855594731_3072616011088501861_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8024bb&_nc_ohc=QXH_btjALMMAX-iUUlB&_nc_ht=scontent.fmnl4-1.fna&oh=acb408d2d6080d598c43e3c5cb8b872e&oe=61A80BCE', 'https://scontent.fmnl4-5.fna.fbcdn.net/v/t1.6435-9/249494546_4644896158928134_9093313906163731631_n.png?_nc_cat=111&ccb=1-5&_nc_sid=8024bb&_nc_ohc=HXMFogzC4AUAX9uc6xW&_nc_ht=scontent.fmnl4-5.fna&oh=484120b8f33e008eb402092ae141c7f5&oe=61A4C2E1', 'https://scontent.fmnl4-2.fna.fbcdn.net/v/t1.6435-9/250222908_4644896212261462_2185928906348497935_n.png?_nc_cat=105&ccb=1-5&_nc_sid=8024bb&_nc_ohc=N7JC9YzmBdUAX8d6xfO&_nc_ht=scontent.fmnl4-2.fna&oh=28acec4126d88f810c5729b1f21656ba&oe=61A4E351']","['May be an illustration of text', 'May be a cartoon', 'May be a cartoon']","['https://scontent.fmnl4-1.fna.fbcdn.net/v/t1.6435-9/cp0/e15/q65/s320x320/249474657_4644896855594731_3072616011088501861_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8024bb&_nc_ohc=QXH_btjALMMAX-iUUlB&_nc_ht=scontent.fmnl4-1.fna&oh=7943ae046bf5031b84dd62807efdc3e1&oe=61A6CFBA', 'https://scontent.fmnl4-5.fna.fbcdn.net/v/t1.6435-9/p160x160/249494546_4644896158928134_9093313906163731631_n.png?_nc_cat=111&ccb=1-5&_nc_sid=8024bb&_nc_ohc=HXMFogzC4AUAX9uc6xW&_nc_ht=scontent.fmnl4-5.fna&oh=33616831e2e21ed15e78707462c215a9&oe=61A6D6AD', 'https://scontent.fmnl4-2.fna.fbcdn.net/v/t1.6435-9/p160x160/250222908_4644896212261462_2185928906348497935_n.png?_nc_cat=105&ccb=1-5&_nc_sid=8024bb&_nc_ohc=N7JC9YzmBdUAX8d6xfO&_nc_ht=scontent.fmnl4-2.fna&oh=ed063c19ebddfe2eec62cfaa52e402e1&oe=61A6939D']","['May be an illustration of text', 'May be a cartoon', 'May be a cartoon']",,,,,,,,,,1605,153,200,https://facebook.com/nintendo/posts/4644896918928058,http://ninten.do/6182kHEwG,"[{'link': 'https://lm.facebook.com/l.php?u=http%3A%2F%2Fninten.do%2F6182kHEwG&h=AT0EWz_iH12x6P9Aqnp2oEUNBnLe7pVUN046_jXbcQVC-ww3mhp9ybQdnkuAzBxaleTn7ko3vtVBpyvWa9PJk8MysAi4s086IwPSORR_Nsg41838fxIFXpdxrI3BgyD0OAzUeDJl9xJiDAGFfRX7bOWbWdixZGSE2CLinR140D7koTu7EcrqG7zq7-2L', 'text': 'http://ninten.do/6182kHEwG'}]",119240841493711,Nintendo,https://facebook.com/Nintendo/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,119240841493711,,,[],False
4642378455846571,"YOUTUBE.COM
Pikmin Bloom Game Overview

Pikmin Bloom
October 28 at 5:05 PM ·

Make sure you watch the Pikmin Bloom Game Overview to master the basics before you set out on your next walk!

Pikmin Bloom not available in your country yet? Hang tight - we're getting there soon 🌼

https://youtu.be/xIh9OeMybak

★iOS⇒ https://apple.co/3bgDGgC
☆Android⇒ https://play.google.com/store/apps/details?id=com.nianticlabs.pikmin

#PikminBloom #Pikmin",,"YOUTUBE.COM
Pikmin Bloom Game Overview

Pikmin Bloom
October 28 at 5:05 PM ·

Make sure you watch the Pikmin Bloom Game Overview to master the basics before you set out on your next walk!

Pikmin Bloom not available in your country yet? Hang tight - we're getting there soon 🌼

https://youtu.be/xIh9OeMybak

★iOS⇒ https://apple.co/3bgDGgC
☆Android⇒ https://play.google.com/store/apps/details?id=com.nianticlabs.pikmin

#PikminBloom #Pikmin",2021-10-29 08:09:31,1635466171,https://i.ytimg.com/vi/xIh9OeMybak/maxresdefault.jpg,https://external.fmnl4-1.fna.fbcdn.net/safe_image.php?d=AQEmsz_Gn5V8msvz&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FxIh9OeMybak%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6ef6a&_nc_sid=06c271&ccb=3-5&_nc_hash=AQGdQH5aMFeRAunc,['https://i.ytimg.com/vi/xIh9OeMybak/maxresdefault.jpg'],[],['https://external.fmnl4-1.fna.fbcdn.net/safe_image.php?d=AQEmsz_Gn5V8msvz&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FxIh9OeMybak%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6ef6a&_nc_sid=06c271&ccb=3-5&_nc_hash=AQGdQH5aMFeRAunc'],[None],,,,,,,,,,407,47,37,https://facebook.com/nintendo/posts/4642378455846571,https://youtu.be/xIh9OeMybak,"[{'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fyoutu.be%2FxIh9OeMybak&h=AT2WsQpU415rvHAvTGBcDVxIk1PSOtHxeM964xZVzliuoUPaqK4tRoQ2b80rYpGLRf5RqP5U6B1IzFb3-ASOOqiRuEgVZmE3VgdBupwObP-OOrkLUaaEqgBLwCbCsM-WkXp1FUE0lEN-WS5AIqH3djZ2ie36eAjAoSKVUm9-MAV63Ltr92_MspVvVRiL8g', 'text': '… Morehttps://youtu.be/xIh9OeMybak'}, {'link': '/story.php?story_fbid=106939515122868&id=100974672386019&locale2=en_US', 'text': 'More'}, {'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fapple.co%2F3bgDGgC&h=AT0oYjpHR4veKairWVwZ5jEe_J6xQeWi28z-u__0rffdiS6Z0WHetF43lDf3ZPpTLWl_QIJWPykIhfkajnREQ3ZA5Pv489XUwyELHc3xTukHUKn9KB_WERNkPWKcef4H73hy0wN4vHGB1m4ICcDzTxIgBGuEaXXyDAmdptuwM9gDNBfvgybTyJ3VHfMV3w', 'text': 'https://apple.co/3bgDGgC'}, {'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.nianticlabs.pikmin&h=AT3rhzMUkJ2U-bT505WYUx9H9odN39QUo-IHpc79-PnSez0eKcIZctePILhasyeGiv5ACfYlmIia1LOhNxDyfPr7cOTUrthKz9bY-t93J2_x5tt-MxukqGqo7KqAHYd7TWdIGvFC1-9ZGLi-815MuTMm1OlNXcGnhcCj1AsLDpJK-fnc6QNqvdEIVaMuSw', 'text': 'https://play.google.com/store/apps/details?id=com.nianticlabs.pikmin'}, {'link': '/hashtag/pikminbloom?locale2=en_US&__tn__=%2AsH-R', 'text': '#PikminBloom'}, {'link': '/hashtag/pikmin?locale2=en_US&__tn__=%2AsH-R', 'text': '#Pikmin'}]",119240841493711,Nintendo,https://facebook.com/Nintendo/?locale2=en_US&__tn__=C-R,False,,106939515122868,2021-10-28 17:05:00,100974672386019,Pikmin Bloom,https://facebook.com/story.php?story_fbid=106939515122868&id=100974672386019,True,,,,,,"[{'name': 'Pikmin Bloom', 'link': '/PikminBloom/?locale2=en_US&__tn__=CH-R'}]",119240841493711,,,[],False
4641277602623323,"🌼🌷 Pikmin Bloom is now available to download on iOS and Android in the US, Canada, and the rest of the Americas. 🌷🌼

Learn more about #PikminBloom here: https://www.pikminbloom.com","🌼🌷 Pikmin Bloom is now available to download on iOS and Android in the US, Canada, and the rest of the Americas. 🌷🌼

Learn more about #PikminBloom here: https://www.pikminbloom.com",,2021-10-29 00:00:24,1635436973,,https://scontent.fmnl4-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/245390334_301113854933284_2995140387877223456_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=ccf8b3&_nc_ohc=TxQAyeeJ8y8AX-1R-SX&_nc_ht=scontent.fmnl4-1.fna&oh=08e65ab183af67c5d4545aa288573ef7&oe=6184FAAA,[],[],['https://scontent.fmnl4-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/245390334_301113854933284_2995140387877223456_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=ccf8b3&_nc_ohc=TxQAyeeJ8y8AX-1R-SX&_nc_ht=scontent.fmnl4-1.fna&oh=08e65ab183af67c5d4545aa288573ef7&oe=6184FAAA'],[None],https://video.fmnl4-5.fna.fbcdn.net/v/t42.1790-2/248969305_429805838602910_3112016738269109550_n.mp4?_nc_cat=111&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=ITcJZqbsj3gAX9AFwre&_nc_rml=0&_nc_ht=video.fmnl4-5.fna&oh=722667a0a2356ff4695be9923f998311&oe=6180FE54,138,1080,301112004933469,1080p,330.741016,https://scontent.fmnl4-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/245390334_301113854933284_2995140387877223456_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=ccf8b3&_nc_ohc=TxQAyeeJ8y8AX-1R-SX&_nc_ht=scontent.fmnl4-1.fna&oh=08e65ab183af67c5d4545aa288573ef7&oe=6184FAAA,33573,1920,662,100,0,https://facebook.com/nintendo/posts/4641277602623323,https://www.pikminbloom.com/,"[{'link': '/PikminBloom/?locale2=en_US&__tn__=%2As-R', 'text': 'Pikmin Bloom'}, {'link': '/hashtag/pikminbloom?locale2=en_US&__tn__=%2As-R', 'text': '#PikminBloom'}, {'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fwww.pikminbloom.com%2F&h=AT1dqEcmlYVJStntDetqdr4OVM57ngpY9fToTfSbGMkVRtLMCabCZr3fGSV2WTJu91wB9jDJq-MY2yGwB4Iv2fwP0FK3BfTAkTfFjLMFSBKUss-7xbsVAtr8DYKzfZAoE8BwkgI3_LuzYRqI1rM13Wzo0VFbgfWpRBjqeROehwL4kPYK6QzcnM7WEQ-q', 'text': 'https://www.pikminbloom.com'}]",119240841493711,Nintendo,https://facebook.com/Nintendo/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,119240841493711,,,[],False
